sim_swap_time_gap_minutes,device_change_flag,sim_type_change_flag,imsi_change_flag,iccid_change_flag,otp_and_sim_change_geo_hash_length,recent_sim_activation_days,num_sim_changes_last_30d,previous_sim_holder_tenure_days,account_age_days,ip_change_flag,sim_swap_flag
9245,0,0,1,0,0.18,356,3,223,908,0,0
2015,1,0,1,0,0.3,253,4,999,368,1,1
9532,1,1,1,0,0.1,290,2,63,1253,0,1
4574,1,0,0,0,0.04,2,1,750,1069,1,1
1998,0,0,1,0,0.7,353,5,111,649,1,1
7771,0,0,0,1,0.71,243,3,1005,901,1,0
1706,1,0,0,0,0.13,171,3,935,791,0,1
5812,1,1,0,0,0.9,155,0,312,1382,0,1
9590,1,0,0,1,0.18,104,3,254,1126,0,1
2718,0,1,0,1,0.66,306,2,224,1259,0,1
3310,0,1,1,1,0.84,356,0,1071,93,0,1
7320,0,0,0,0,0.93,136,1,991,1549,1,0
761,0,0,1,1,0.91,275,3,657,1746,0,1
2755,1,0,1,0,0.26,253,3,217,1023,1,1
3218,1,1,0,1,0.83,152,4,147,1786,1,1
8582,1,0,1,1,0.07,52,1,740,1256,1,1
4962,0,1,0,1,0.03,307,1,746,1483,1,1
9142,1,0,1,1,0.79,102,4,651,980,1,1
584,1,0,0,0,0.02,328,5,1067,1410,0,1
3770,0,1,0,1,0.21,275,4,501,961,1,1
267,0,0,0,1,0.35,3,3,489,155,0,1
5189,0,1,0,0,0.19,163,1,781,1427,0,0
5630,1,0,0,1,0.21,243,4,796,125,1,1
8560,1,0,0,1,0.16,85,5,212,1657,0,1
5603,0,0,0,1,0.43,198,0,1095,635,0,0
8149,0,1,0,0,0.98,195,1,159,570,0,0
6338,1,1,0,1,0.49,359,3,396,65,1,1
8006,0,0,1,1,0.68,224,2,847,831,1,1
6700,0,1,1,0,0.73,30,4,624,305,1,1
8695,1,0,1,1,0.09,171,0,999,349,1,1
10050,1,1,1,0,0.78,98,0,268,802,1,1
10003,0,0,0,0,0.41,129,1,797,206,0,0
3561,0,1,1,0,0.21,300,0,572,497,0,1
1875,0,1,0,1,0.64,88,4,655,450,0,1
1500,0,1,1,1,0.58,186,2,587,78,1,1
1978,0,0,1,0,0.47,338,4,509,282,0,0
9534,1,0,0,1,0.21,76,2,707,1631,0,1
3068,0,1,1,1,0.92,82,2,0,422,1,1
3689,0,1,1,1,0.54,324,4,454,1644,1,1
6525,1,0,1,0,0.12,152,1,5,766,0,1
8971,0,0,0,0,0.68,213,1,876,5,1,0
1140,1,1,1,1,0.7,289,5,246,1622,0,1
6276,0,1,1,0,0.91,360,1,1069,66,0,0
1126,1,0,1,0,0.46,136,5,726,409,0,1
1467,0,0,0,0,0.04,98,3,320,1752,1,0
4922,0,0,1,1,0.67,85,3,759,1078,1,1
556,0,0,0,0,0.41,324,3,456,1534,1,0
7138,0,1,1,0,0.87,212,5,1019,947,0,1
1599,1,1,1,1,0.04,124,3,117,1322,1,1
9486,0,1,0,1,0.44,69,4,191,1631,1,1
9532,0,0,1,1,0.58,179,3,329,700,1,1
729,0,1,1,0,0.52,311,2,981,907,1,1
3255,0,1,1,0,0.84,249,4,182,1445,1,1
6886,1,1,1,0,0.86,145,4,1068,424,1,1
1354,1,0,0,1,0.04,30,2,559,518,0,1
8079,0,0,0,0,0.34,178,1,586,208,0,0
3466,0,1,0,1,0.41,43,4,720,560,1,1
3831,0,1,0,1,0.78,42,1,351,311,0,1
3202,1,1,1,0,0.09,208,0,582,1177,0,1
5758,1,1,1,0,0.94,313,3,262,211,0,1
303,1,0,0,0,0.74,97,0,758,1592,1,0
2647,1,1,0,1,0.97,6,5,21,979,1,1
7634,0,0,0,1,0.86,261,5,515,175,0,0
2279,1,0,1,1,0.76,353,5,67,236,1,1
2569,1,1,1,1,0.13,26,1,688,1280,0,1
7903,0,1,1,0,0.52,2,3,1000,1381,1,1
5031,1,1,1,1,0.56,283,5,751,1770,1,1
374,1,0,0,1,0.75,191,2,912,74,0,1
111,1,1,1,0,0.22,319,2,388,424,0,1
857,0,1,1,0,0.23,86,4,910,1335,0,1
1520,1,1,0,0,0.06,58,5,721,172,0,1
2694,1,0,0,1,0.02,342,0,832,281,0,1
1452,0,1,1,0,0.1,90,1,750,269,0,1
2557,0,0,1,0,0.62,39,5,509,1560,1,1
6665,0,0,0,0,0.27,344,4,717,448,1,0
10062,1,0,1,0,0.42,186,2,244,875,1,1
2127,0,0,0,1,0.51,332,5,1073,1458,0,0
8590,0,1,0,0,0.92,279,1,510,1767,0,0
2410,0,0,0,1,0.71,257,1,856,827,1,0
3585,0,1,0,1,0.81,253,4,497,247,0,1
578,0,0,0,1,0.31,111,3,648,1793,0,1
3610,0,1,0,0,0.04,193,2,832,232,1,1
7536,0,1,1,0,0.29,246,2,26,166,0,1
3945,1,0,0,1,0.77,344,1,60,1295,1,1
7063,0,0,0,0,0.15,123,3,432,1476,0,0
3368,0,1,1,0,0.38,59,0,960,1762,1,1
5558,0,1,0,1,0.83,274,2,76,348,1,1
7175,0,1,0,1,0.57,186,5,130,32,0,1
7281,0,1,1,1,0.37,172,0,891,1334,0,1
7751,1,1,1,0,0.8,334,5,688,1168,1,1
1792,0,1,1,1,0.67,204,1,1092,1394,1,1
4609,1,0,0,1,0.42,175,1,301,728,0,1
3311,0,1,1,1,0.27,87,3,529,7,1,1
9035,0,1,0,1,0.56,342,3,895,1760,0,1
1759,0,0,0,0,0.84,233,0,901,204,0,0
4782,1,0,1,0,0.76,297,3,338,563,0,1
6015,1,1,0,1,0.33,204,0,499,1004,1,1
6998,0,1,1,1,0.81,47,3,517,1157,1,1
5337,0,0,0,1,0.73,327,1,26,821,0,0
8368,1,1,1,1,0.44,281,1,374,1084,1,1
6502,1,0,0,1,0.7,89,0,2,228,0,1
5854,1,1,1,0,0.04,330,4,563,1624,0,1
8979,0,0,1,1,0.32,16,0,841,264,0,1
5665,0,1,0,1,0.79,338,4,614,843,0,1
2746,1,1,0,0,0.95,136,2,25,1681,1,1
2630,0,1,0,0,0.6,292,4,63,1448,1,1
7469,0,1,0,1,0.56,65,5,744,1327,0,1
7197,1,0,0,1,0.82,154,5,465,1477,1,1
9686,0,1,0,0,0.57,66,4,525,60,1,0
7299,0,1,0,0,0.07,127,5,494,708,1,1
6298,0,0,1,0,0.2,84,5,577,762,0,0
949,0,1,0,1,0.1,13,1,800,1481,0,1
1436,0,0,1,1,0.81,183,3,287,678,0,1
4205,0,1,0,0,0.87,190,1,351,624,1,0
2912,0,1,0,1,0.81,123,4,212,1751,1,1
5870,0,0,1,1,0.28,358,4,770,301,1,1
249,0,1,0,0,0.92,343,4,13,1453,0,0
65,1,0,0,0,0.53,139,5,262,1145,1,1
2095,1,0,1,1,0.83,110,0,865,530,1,1
7600,0,1,1,1,0.68,301,4,985,953,1,1
1655,0,1,1,1,0.92,252,5,46,787,1,1
6918,0,0,1,0,0.81,313,4,539,1137,0,0
2247,0,1,0,0,0.97,129,3,409,232,0,0
8047,1,1,0,0,0.91,328,4,108,486,1,1
2246,0,0,0,0,0.22,229,0,926,914,0,0
4111,0,1,1,1,0.65,115,0,956,1196,0,1
2038,1,0,0,1,0.17,45,5,371,1035,0,1
6485,0,0,1,0,0.06,199,2,1005,930,0,0
4599,1,0,1,0,0.83,343,5,266,1270,0,1
6115,0,0,1,0,0.22,195,0,167,1095,0,0
3486,1,1,1,0,0.53,291,3,1041,1506,1,1
1467,0,0,1,1,0.78,11,5,504,91,0,1
5912,0,1,0,1,0.7,194,5,552,919,0,1
1219,1,0,0,1,0.63,168,4,856,1808,1,1
7383,0,0,0,0,0.97,276,0,869,1509,0,0
7381,1,1,1,0,0.12,175,2,434,1375,1,1
6444,0,0,0,1,0.81,309,0,178,903,1,0
2986,1,0,0,0,0.17,355,1,1086,1275,1,1
4127,0,1,1,0,0.6,7,0,898,238,1,1
3380,1,1,0,1,0.52,53,1,321,128,1,1
6782,1,0,1,1,0.5,359,3,755,982,0,1
19,0,1,1,1,0.68,57,1,479,612,0,1
2231,0,1,1,1,0.3,365,5,90,1409,1,1
2930,1,1,0,1,0.61,72,5,374,1526,1,1
5538,1,1,0,0,0.06,239,0,82,620,0,1
7697,1,1,0,0,0.5,115,4,740,1692,1,1
3319,0,1,0,0,0.48,136,5,884,473,0,0
6556,0,0,0,1,0.61,240,2,972,1032,1,0
7763,0,0,0,0,0.93,95,1,898,1792,0,0
7644,0,0,0,1,0.66,138,4,1018,1289,1,0
4623,1,0,0,0,0.76,70,1,75,1071,1,0
7194,1,1,1,0,0.55,333,0,278,237,0,1
9965,1,1,0,0,0.53,344,1,670,1148,1,1
9038,0,0,1,1,0.12,15,5,411,587,0,1
2785,0,1,0,1,0.75,188,4,738,875,1,1
1648,1,0,0,0,0.63,154,2,705,88,1,1
990,1,0,0,1,0.83,364,1,1000,1059,1,1
8367,0,0,1,1,0.11,152,4,154,434,0,1
228,1,1,0,0,0.22,37,0,432,611,1,1
4561,1,0,0,0,0.47,22,4,510,1321,1,1
6146,1,1,1,0,0.74,75,2,1048,759,0,1
4814,0,0,0,1,0.24,174,0,536,148,0,0
262,0,0,0,1,0.52,119,4,707,1444,1,1
9543,0,1,0,1,0.68,227,0,1044,1337,1,1
8183,1,0,0,1,0.48,90,3,376,24,0,1
8521,1,1,1,0,0.65,258,4,927,1313,1,1
1837,0,1,1,0,0.91,296,3,941,698,1,1
5616,0,1,0,1,0.29,125,5,245,176,0,1
1528,0,1,1,0,0.45,143,4,439,190,0,1
9067,1,0,0,0,0.13,128,5,124,1311,1,0
8734,1,1,0,1,0.89,80,2,320,1663,0,1
6624,1,1,1,1,0.87,345,2,239,7,1,1
8157,0,1,0,1,0.25,29,4,124,1533,1,1
5993,1,0,0,1,0.69,146,4,176,837,0,1
5170,0,1,0,1,0.72,157,2,877,862,1,1
5503,0,1,0,1,0.11,334,5,231,916,0,1
9607,0,1,0,1,0.65,116,1,362,931,0,0
8986,0,0,1,0,0.35,121,3,722,1805,0,0
3346,0,1,0,0,0.53,4,3,1043,920,0,1
6715,1,0,1,0,0.81,32,4,191,332,1,1
850,0,1,1,1,0.54,167,0,942,1728,1,1
3170,0,0,1,1,0.61,11,4,788,663,0,1
51,1,1,1,0,0.14,39,2,984,900,0,1
2189,0,0,1,1,0.73,89,2,872,786,0,1
8844,1,0,0,1,0.49,108,4,90,1309,0,1
7962,0,0,0,1,0.52,18,0,418,1714,0,0
8972,1,1,0,0,0.59,271,4,74,1574,0,1
5674,1,1,1,1,0.58,299,2,619,373,0,1
1909,1,0,0,0,0.64,190,5,816,567,1,1
9323,1,1,0,1,0.57,67,5,465,693,0,1
6671,1,1,0,0,0.69,201,0,270,460,1,1
3405,0,1,1,1,0.67,261,3,341,763,1,1
4692,0,0,0,1,0.96,87,2,816,944,0,0
63,1,0,1,1,0.35,105,3,1027,1410,0,1
8828,0,1,1,1,0.61,229,2,627,560,1,1
9628,0,0,0,0,0.68,314,5,181,187,0,0
3216,0,0,1,1,0.49,105,3,18,829,1,1
5304,0,0,0,1,0.94,92,3,595,1223,0,0
3929,1,1,0,1,0.18,270,5,862,331,0,1
7651,0,0,0,0,0.25,329,0,293,1719,1,0
4108,0,0,1,1,0.74,220,0,923,1725,0,1
4009,0,0,0,0,0.44,104,5,497,137,1,0
1923,1,0,0,1,0.52,143,2,182,1279,0,1
6071,1,1,1,1,0.98,75,0,1073,1452,0,1
8547,0,0,0,0,0.17,335,5,321,1385,1,0
193,0,0,0,1,0.98,2,0,1014,991,1,1
996,1,0,1,0,0.07,83,2,508,494,0,1
2020,1,0,1,1,0.57,41,4,1080,521,0,1
9681,1,0,0,0,0.99,178,1,1060,337,1,0
6138,0,0,1,1,0.57,119,4,260,1193,0,1
666,0,0,1,0,0.14,83,0,173,973,1,1
4514,1,1,0,0,0.65,265,2,245,1729,1,1
7644,1,0,1,1,0.17,51,3,582,1822,1,1
9840,0,0,1,0,0.56,321,5,200,1683,0,0
2774,1,0,1,1,0.19,108,0,1092,595,0,1
6361,0,0,1,0,0.22,280,1,829,420,1,0
5989,1,0,0,1,0.1,227,1,512,1264,1,1
4205,0,0,0,1,0.53,236,0,388,159,0,0
5553,1,0,1,1,0.47,200,1,467,1808,1,1
4746,1,1,0,1,0.32,239,3,15,1269,0,1
9617,0,0,0,1,0.28,183,2,878,694,1,0
8218,0,1,1,1,0.77,327,0,728,890,0,1
3709,1,0,1,0,0.54,137,2,888,1690,1,1
5887,0,0,0,0,0.71,340,4,330,990,1,0
2821,0,0,0,0,0.87,355,5,548,950,0,0
616,1,0,1,1,0.46,147,3,17,519,0,1
2643,1,1,1,0,0.62,240,3,574,455,1,1
2239,1,0,0,1,0.83,5,5,599,1596,0,1
9163,1,1,0,0,0.97,129,0,560,1147,1,1
2036,1,0,0,1,0.59,115,2,1049,1387,0,1
7271,1,0,0,0,0.02,106,5,680,668,0,0
1168,0,0,1,0,0.41,305,3,819,816,1,1
5646,1,0,0,0,0.52,3,1,773,724,0,0
2384,1,0,0,0,0.7,364,1,534,1236,1,0
169,0,1,0,1,0.41,64,5,459,482,0,1
1503,0,0,1,1,0.11,73,1,823,778,0,1
1985,0,1,0,1,0.73,9,0,155,455,1,1
9141,0,1,1,1,0.59,334,5,153,1237,1,1
1354,1,1,1,1,0.84,97,0,543,479,0,1
5511,0,1,0,1,0.67,194,5,105,333,1,1
6496,0,0,1,1,0.54,229,1,915,637,1,1
2122,0,0,0,0,0.04,99,3,897,1820,1,0
1704,1,1,1,0,0.8,207,4,969,1596,0,1
9176,1,0,1,0,0.15,235,2,675,548,1,1
6902,1,1,0,0,0.88,153,0,545,207,0,0
5833,0,1,1,0,0.0,35,4,83,1721,1,1
2350,0,0,1,0,0.81,251,1,1067,1732,0,0
1010,0,0,0,0,0.95,253,2,611,92,0,0
3387,0,1,0,1,0.28,292,5,700,307,1,1
4568,1,0,1,0,0.46,52,5,781,136,0,1
2980,0,0,1,1,0.71,284,3,484,1070,1,1
4976,0,1,0,1,0.26,65,3,987,133,1,1
8630,0,0,1,0,0.93,290,5,103,222,1,0
6631,0,1,0,0,0.86,178,3,659,1300,0,0
2332,1,0,0,1,0.55,67,0,764,1601,0,1
9739,1,0,1,1,0.74,158,2,406,1301,0,1
3223,1,1,1,0,0.97,176,3,181,192,1,1
5859,1,1,0,0,0.41,351,2,372,232,1,1
4554,1,0,1,1,0.66,20,3,114,1367,1,1
8282,1,0,1,1,0.99,293,4,852,526,0,1
3349,0,1,0,0,0.63,309,4,458,70,1,1
2131,1,1,1,0,0.68,217,2,969,1352,0,1
6669,0,0,1,1,0.16,182,3,341,151,1,1
6294,0,0,0,0,0.77,97,3,348,619,0,0
7868,1,0,0,0,0.6,343,3,959,486,0,0
4968,0,0,0,0,0.61,293,0,479,1009,0,0
8602,0,0,1,1,0.95,304,2,565,1782,1,1
9435,1,0,1,1,0.51,191,4,205,872,0,1
6572,0,1,0,0,0.23,251,1,543,1002,0,0
994,1,1,0,1,0.79,42,2,90,214,1,1
6154,1,1,0,1,0.51,269,2,611,1806,0,1
2298,1,0,1,1,0.88,30,3,1068,1138,0,1
558,1,1,1,1,0.23,268,1,1063,1174,1,1
5761,1,0,0,0,0.83,107,2,821,27,0,0
206,0,1,1,1,0.44,134,0,544,864,0,1
6420,0,0,1,1,0.51,89,5,911,482,1,1
9128,0,0,1,0,0.22,241,2,575,466,0,0
1990,1,0,0,1,0.33,310,2,609,1161,0,1
2864,1,0,0,0,0.09,197,4,696,46,0,1
7886,1,0,1,0,0.38,44,1,939,1596,1,1
5973,0,0,0,0,0.23,122,3,444,1824,1,0
3543,0,0,0,0,0.23,59,4,728,1215,1,0
7845,1,1,1,0,0.99,201,1,246,78,0,1
7030,0,1,1,1,0.76,288,2,1004,245,1,1
6982,1,0,1,0,0.79,331,3,662,1376,1,1
5970,1,1,1,0,0.21,353,5,582,1811,0,1
6969,1,1,0,1,0.44,154,4,325,264,1,1
25,0,0,0,1,0.67,233,5,483,841,0,0
2301,0,1,1,0,0.83,56,1,675,26,1,1
723,0,1,1,0,0.71,190,5,709,201,0,1
5837,0,1,0,1,0.51,182,5,509,1451,0,1
7000,1,0,0,0,0.3,192,0,268,1779,0,0
1351,0,1,0,0,0.21,189,0,1014,1611,1,1
4280,1,0,1,1,0.65,255,4,131,1293,0,1
2961,1,0,1,1,0.5,116,5,65,351,1,1
8171,0,0,0,1,0.57,157,3,190,373,1,0
2609,0,0,0,0,0.44,121,1,373,1443,1,0
2138,0,1,1,0,0.77,26,2,989,1110,1,1
4094,0,0,0,0,0.51,118,0,277,60,1,0
3182,0,1,1,1,0.06,333,2,380,867,1,1
4807,0,1,1,0,0.66,215,5,325,453,1,1
6003,1,1,0,0,0.23,34,0,53,904,1,1
7970,1,0,0,1,0.17,265,0,213,54,1,1
2614,0,1,1,0,0.95,62,1,352,1431,1,1
5154,1,0,0,0,0.89,338,1,360,882,0,0
3313,0,1,0,0,0.05,195,5,0,349,1,1
1361,0,1,0,0,0.1,342,4,451,366,1,1
8776,1,0,1,1,0.93,241,2,820,1780,1,1
9554,0,1,0,1,0.85,198,3,127,509,0,1
4313,1,1,0,0,0.92,23,0,816,1630,1,1
9899,0,0,1,0,0.86,279,5,377,1298,0,0
22,1,0,1,0,0.71,233,1,382,1765,0,1
3366,0,0,0,0,0.47,74,2,459,1062,0,0
8448,0,0,1,0,0.47,93,0,325,719,1,0
7342,0,0,0,0,0.45,150,2,896,1368,0,0
4891,1,1,1,0,0.34,47,4,481,487,1,1
4135,0,0,0,0,0.72,226,0,1060,661,0,0
5108,0,0,1,0,0.89,141,4,134,1820,1,0
8565,0,0,0,1,0.56,225,2,96,1319,1,0
7185,1,1,1,0,0.59,187,5,1050,1148,1,1
8656,1,1,0,0,0.55,34,5,64,235,1,1
4586,0,0,0,0,0.54,153,5,905,438,1,0
627,1,0,1,0,0.01,58,2,668,749,0,1
7655,1,1,0,1,0.82,187,2,249,571,0,1
4211,1,0,0,1,0.01,105,2,812,970,1,1
9295,1,0,0,0,0.3,17,0,61,180,1,0
3779,0,0,0,0,0.89,178,4,1031,1671,0,0
7676,1,1,1,1,0.41,96,5,71,176,0,1
1572,0,1,0,1,0.04,62,2,144,340,1,1
4075,0,0,1,1,0.14,293,2,576,178,0,1
6517,0,1,0,0,0.77,107,1,369,118,1,0
1223,1,0,0,0,0.53,309,0,72,372,0,0
1447,1,1,1,0,0.49,157,0,1070,1724,1,1
777,0,1,0,1,0.13,233,3,145,921,1,1
7208,1,1,0,1,0.4,329,0,633,1512,1,1
672,0,1,1,0,0.6,99,0,1004,441,0,1
2262,0,1,0,0,0.48,335,3,1034,1374,1,1
9004,0,0,1,0,0.85,170,5,1004,978,0,0
2977,1,1,1,0,0.14,182,4,628,1715,0,1
2145,1,1,0,1,0.53,121,0,27,1293,0,1
6478,1,0,1,1,0.67,294,0,453,789,0,1
672,0,1,0,0,0.72,349,3,375,418,1,1
93,0,1,1,1,0.83,258,2,393,1161,0,1
8297,1,1,0,0,0.36,26,5,853,1794,1,1
7897,0,1,1,1,0.31,7,5,40,14,0,1
631,0,0,0,0,0.82,252,4,78,589,1,0
8240,1,0,1,1,0.87,101,1,846,1648,0,1
6593,1,0,1,1,0.17,109,5,223,1056,1,1
8902,1,1,0,0,0.03,278,4,1089,409,0,1
2273,0,1,1,0,0.05,131,2,353,271,1,1
452,0,1,1,0,0.98,277,3,910,381,1,1
5196,0,0,0,1,0.1,138,0,779,588,1,0
6260,0,0,1,0,0.77,73,4,109,844,0,0
8938,1,0,0,0,0.12,111,5,46,1630,0,0
4420,1,0,0,0,0.51,179,5,672,1642,1,1
4065,1,0,1,0,0.24,279,2,365,1146,0,1
1755,0,1,0,0,0.5,300,5,51,949,0,0
1980,1,0,0,0,0.64,201,0,868,408,0,0
9096,0,0,1,1,0.86,214,3,109,887,0,1
7416,1,1,0,0,0.32,106,5,262,1056,0,1
9196,1,0,1,1,0.68,276,4,1060,1079,1,1
7349,1,0,1,0,0.16,345,5,389,1424,1,1
9163,0,1,1,0,0.82,162,2,798,753,0,1
2446,1,0,1,0,0.94,223,1,947,1755,0,1
7689,0,0,0,0,0.83,136,2,557,389,0,0
9938,0,0,1,1,0.75,78,1,270,153,0,0
4662,1,0,0,1,0.17,21,5,102,1451,1,1
367,0,0,1,0,0.44,99,3,813,1214,1,1
3458,1,0,0,0,0.59,30,3,1072,836,1,1
4506,1,0,1,1,0.19,293,0,844,481,0,1
9250,1,1,0,0,0.13,0,1,328,841,1,1
5487,1,1,1,0,0.39,177,4,424,1686,0,1
7744,0,1,1,0,0.59,101,4,928,1435,1,1
5182,0,1,0,1,0.87,245,3,214,518,0,1
2052,0,1,1,0,0.05,364,1,1070,1030,1,1
4787,1,0,1,0,0.11,23,2,259,1777,0,1
1909,0,1,1,1,0.17,323,1,554,295,1,1
7740,0,1,1,1,0.17,196,0,656,992,0,1
5253,1,1,0,0,0.08,184,0,545,744,1,1
7144,1,0,1,1,0.56,139,1,335,294,1,1
669,0,1,0,0,0.43,211,0,964,704,1,1
4678,1,1,1,1,0.47,179,1,904,35,1,1
985,1,0,0,1,0.85,233,5,284,1086,0,1
6166,0,0,1,0,0.42,299,0,892,1111,0,0
4293,1,0,1,1,0.21,177,4,36,641,0,1
2217,0,1,0,0,0.57,168,4,674,1653,1,1
5743,1,1,1,1,0.59,286,1,354,1050,0,1
6139,1,1,0,0,0.88,329,1,322,1669,1,1
7100,0,1,0,1,0.52,67,5,843,976,0,1
3230,0,0,1,1,0.12,108,3,409,1540,1,1
4324,1,0,0,0,0.93,68,3,97,288,1,0
3873,1,0,1,0,0.08,251,2,193,1236,1,1
1048,0,1,0,0,0.33,61,0,391,1767,0,0
6517,0,0,0,0,0.92,344,4,923,1400,0,0
8099,1,1,1,0,0.05,32,5,356,769,0,1
4778,0,1,1,0,0.16,299,3,243,1460,0,1
4965,0,0,0,0,0.42,334,4,514,1647,0,0
4363,1,1,0,1,0.97,225,5,1,263,1,1
864,1,1,1,1,0.01,188,2,944,939,0,1
8831,0,1,1,0,0.55,67,5,456,210,0,1
8961,0,0,0,0,0.55,359,4,698,952,1,0
731,0,0,0,1,0.78,213,5,650,1568,0,0
7618,1,1,1,0,0.85,189,0,390,1725,0,1
738,0,0,1,0,0.44,252,3,776,248,1,1
7520,0,1,1,0,0.93,207,4,25,97,1,1
3956,0,0,0,0,0.29,318,0,543,1135,0,0
9091,0,0,1,0,0.05,264,2,143,1385,0,0
2479,1,1,0,1,0.5,145,2,30,1265,0,1
664,0,0,1,1,0.75,229,4,231,1642,0,1
6202,1,0,1,1,0.04,104,1,392,888,0,1
2037,0,1,1,1,0.57,5,5,187,603,1,1
9663,1,0,1,0,0.41,152,4,442,57,0,1
1135,0,1,1,1,0.38,115,5,477,1704,1,1
2922,1,0,1,0,0.99,171,4,616,480,0,1
9585,1,1,0,1,0.8,322,1,162,443,0,1
7705,0,1,0,0,0.85,61,3,1034,75,0,0
9452,1,0,1,1,0.46,348,4,563,1115,0,1
7778,0,0,0,1,0.15,31,1,850,1370,0,0
6681,1,1,1,0,0.31,110,4,1030,1491,0,1
7100,1,0,1,1,0.96,244,0,126,1410,1,1
9192,1,0,1,1,0.59,220,1,200,297,0,1
8043,0,1,1,0,0.02,209,3,165,1506,1,1
9814,1,1,1,0,0.26,348,5,14,1637,0,1
844,0,1,1,0,0.45,241,5,394,780,0,1
3117,1,0,0,1,0.2,181,2,312,286,0,1
3061,1,1,1,0,0.22,362,2,654,788,0,1
8419,0,0,1,1,0.32,309,3,898,1320,1,1
4201,1,0,1,0,0.41,134,3,594,1168,0,1
6494,1,1,1,1,0.47,143,0,364,1569,1,1
6021,1,1,1,1,0.22,80,2,20,1472,1,1
2763,1,0,1,1,0.49,143,0,3,202,0,1
886,1,1,0,0,0.09,205,4,553,1369,0,1
2571,1,1,1,0,0.29,128,2,114,190,0,1
3270,0,1,0,1,0.38,26,4,543,1518,1,1
4113,0,1,1,0,0.03,261,1,955,1067,1,1
4153,1,1,0,1,0.8,297,2,548,65,0,1
4519,0,0,0,0,0.46,125,1,699,46,0,0
6452,1,1,0,1,0.47,55,4,839,730,1,1
9400,1,1,1,1,0.52,347,0,40,738,1,1
1628,0,0,1,1,0.16,94,2,542,1782,1,1
585,1,1,1,0,0.11,142,3,108,938,1,1
6945,0,1,0,1,0.09,78,2,1050,483,0,1
2967,0,0,0,1,0.68,298,5,483,145,0,0
8069,1,0,1,1,0.06,356,2,596,1679,1,1
979,0,0,1,1,0.13,344,0,1055,829,1,1
1559,0,0,1,1,0.39,139,1,581,909,1,1
8156,0,0,1,1,0.82,317,1,76,910,1,1
6060,1,0,1,0,0.63,147,1,912,784,0,1
4843,0,1,1,0,0.29,61,5,882,811,0,1
6580,0,1,0,0,0.93,203,2,466,1216,1,0
1901,1,1,0,1,0.97,105,1,730,1522,0,1
4188,0,0,1,0,0.36,331,3,1075,1029,1,1
2378,1,1,1,0,0.19,28,4,330,1743,0,1
6532,0,0,1,0,0.12,160,4,793,439,1,1
1171,0,1,1,1,0.19,242,0,91,740,0,1
6901,0,0,1,1,0.0,37,5,767,1150,0,1
445,1,0,1,1,0.98,189,4,148,135,1,1
7197,1,1,1,1,0.25,137,5,768,114,1,1
5995,1,1,1,0,0.33,329,1,947,995,0,1
710,1,1,1,1,0.95,114,5,840,278,0,1
9377,0,0,1,1,0.4,220,2,253,1445,1,1
711,0,1,1,0,0.86,20,0,14,33,1,1
5732,0,1,1,0,0.11,182,2,65,1552,1,1
10022,0,0,1,1,0.13,170,4,158,1755,0,1
5808,0,1,1,1,0.05,286,4,506,855,1,1
2396,1,0,1,1,0.6,191,0,300,344,0,1
3821,0,1,0,1,0.78,114,3,326,1322,0,1
3341,0,1,0,0,0.68,152,1,159,51,0,0
329,1,0,0,1,0.58,43,4,394,1226,0,1
9029,1,1,0,0,0.67,237,3,840,893,1,1
8884,0,0,0,0,0.33,50,5,95,1671,0,0
8211,1,1,0,1,0.13,112,0,887,51,0,1
1763,1,0,1,1,0.11,36,2,811,357,1,1
8659,0,1,0,1,0.79,332,4,12,992,1,1
3695,0,1,0,0,0.98,249,5,1008,543,0,0
6883,0,1,1,1,0.15,2,4,185,282,0,1
8523,1,1,0,0,0.72,254,4,861,506,1,1
3200,0,1,1,1,0.25,155,5,439,313,1,1
404,1,1,0,0,0.82,247,5,42,1739,1,1
5915,0,1,1,1,0.13,347,3,671,1144,0,1
8974,0,1,0,0,0.29,251,4,166,842,0,0
8101,0,1,1,1,0.89,115,3,239,1283,1,1
6763,1,0,1,1,0.3,100,2,543,783,0,1
7146,0,1,1,0,0.33,219,4,984,1491,0,1
5189,1,1,1,0,0.5,326,0,272,183,0,1
6615,0,1,0,1,0.81,44,3,805,1347,0,1
1747,1,0,0,0,0.4,74,0,749,1383,0,0
2824,0,0,1,0,0.41,95,4,146,1434,0,0
2791,0,1,1,0,0.57,19,0,929,104,1,1
2512,0,0,1,1,0.26,180,4,583,1559,0,1
3793,0,0,0,1,0.32,220,0,298,564,0,0
8557,1,1,1,1,0.71,122,5,96,187,0,1
8772,0,1,1,0,0.35,54,1,376,106,0,1
1544,0,1,1,0,0.0,189,0,607,1384,0,1
5042,1,1,0,0,0.35,306,2,147,736,1,1
738,1,0,1,0,0.71,252,5,251,798,0,1
7795,0,1,0,1,0.48,163,0,911,188,1,1
1080,0,0,0,1,0.64,137,1,121,1022,1,0
2583,0,1,1,1,0.52,17,5,250,1175,0,1
8669,1,1,0,0,0.85,358,0,401,1481,1,1
2051,1,1,1,0,0.41,105,4,518,1461,0,1
9489,0,0,1,0,0.55,0,1,458,1027,1,0
293,1,0,1,1,0.51,283,3,757,871,0,1
1694,0,0,0,0,0.54,272,0,782,1338,0,0
8739,1,0,1,0,0.29,317,2,118,1365,0,1
